epoch,auc,loss,val_auc,val_loss
0,0.52952641248703,0.6463810801506042,0.5516483187675476,0.6650882959365845
1,0.5676904916763306,0.6389327645301819,0.5369231104850769,0.6699510812759399
2,0.5851320028305054,0.6370722055435181,0.5312088131904602,0.6650689840316772
3,0.6106029152870178,0.6316266655921936,0.5323076844215393,0.6642439961433411
4,0.6111211180686951,0.6316108703613281,0.5292307138442993,0.6696057319641113
5,0.6263856291770935,0.626751720905304,0.537142813205719,0.669434666633606
6,0.6440300345420837,0.6228119134902954,0.5373625755310059,0.6834734082221985
7,0.6297849416732788,0.6255266070365906,0.5252747535705566,0.667930006980896
8,0.6446410417556763,0.6218404769897461,0.5257142782211304,0.6689414978027344
9,0.6621840596199036,0.616858184337616,0.5189011096954346,0.6692637801170349
10,0.6622347235679626,0.6179453134536743,0.534945011138916,0.6791059374809265
11,0.6702893972396851,0.612978994846344,0.5173625946044922,0.672233521938324
12,0.682655930519104,0.6112078428268433,0.5276923179626465,0.6729792952537537
13,0.7052316069602966,0.6054871678352356,0.5439561009407043,0.6797158718109131
14,0.7041755318641663,0.6022115349769592,0.5492307543754578,0.6791988611221313
15,0.7098194360733032,0.5991116762161255,0.5239560604095459,0.6862785220146179
16,0.7252303957939148,0.5933548808097839,0.5468132495880127,0.6829289793968201
17,0.7385206818580627,0.5891600847244263,0.5602197647094727,0.6779337525367737
18,0.7415369153022766,0.5873017311096191,0.5395604372024536,0.6828574538230896
19,0.7477356791496277,0.584525465965271,0.5586813688278198,0.7278227210044861
20,0.7392359375953674,0.5856724977493286,0.5263736248016357,0.688429594039917
21,0.7547652125358582,0.5797373056411743,0.5637363195419312,0.707044243812561
22,0.750321090221405,0.5770716071128845,0.5373626351356506,0.699856162071228
23,0.7766200304031372,0.5687295198440552,0.5578022599220276,0.7014980912208557
24,0.7714548110961914,0.5655592679977417,0.5643956065177917,0.7272865772247314
25,0.7728544473648071,0.5677705407142639,0.5520878434181213,0.7010956406593323
26,0.7938559055328369,0.5553275346755981,0.5298901796340942,0.7276336550712585
27,0.7922167778015137,0.5518954396247864,0.5389010906219482,0.7110710740089417
28,0.7956611514091492,0.5492434501647949,0.5619780421257019,0.7388025522232056
29,0.8007023334503174,0.5443615317344666,0.5852747559547424,0.7368236780166626
30,0.8045411109924316,0.542964518070221,0.5681318640708923,0.7156602740287781
31,0.8164033889770508,0.534576952457428,0.5547253489494324,0.7337297797203064
32,0.8113735318183899,0.5382060408592224,0.580439567565918,0.7433987259864807
33,0.8148037791252136,0.5322303771972656,0.5527472496032715,0.7199995517730713
34,0.8369626402854919,0.522510290145874,0.550989031791687,0.7795572876930237
35,0.8266549110412598,0.5271433591842651,0.5703296661376953,0.747100293636322
36,0.8355854153633118,0.5186134576797485,0.5859341621398926,0.7682336568832397
37,0.8435162305831909,0.5106077790260315,0.5778021216392517,0.7373480200767517
38,0.8504247069358826,0.5063748359680176,0.5439560413360596,0.7883374094963074
39,0.8367542624473572,0.5173310041427612,0.5756044387817383,0.7712939977645874
40,0.8489123582839966,0.5031549334526062,0.5556043982505798,0.7531096935272217
41,0.8539056777954102,0.49907323718070984,0.580439567565918,0.7560291290283203
42,0.8676409721374512,0.49169403314590454,0.592527449131012,0.7848474383354187
43,0.8589216470718384,0.4958622455596924,0.5797802209854126,0.8053505420684814
44,0.8652075529098511,0.49126264452934265,0.5850549340248108,0.7605135440826416
45,0.8682323694229126,0.4885512590408325,0.5839560627937317,0.8743433952331543
46,0.8702967762947083,0.48505836725234985,0.5665934085845947,0.7831884622573853
47,0.8709980249404907,0.4823824167251587,0.5687911510467529,0.7548322081565857
48,0.8873271346092224,0.47049301862716675,0.5773626565933228,0.7640541791915894
49,0.8815818428993225,0.4725601077079773,0.538021981716156,0.8290835618972778
50,0.8785880208015442,0.47509029507637024,0.5769230127334595,0.7824360132217407
51,0.8910784721374512,0.46565043926239014,0.5745055079460144,0.7987412810325623
52,0.8881494402885437,0.46636489033699036,0.5881319046020508,0.8221620321273804
53,0.894545316696167,0.4615943431854248,0.5652747750282288,0.851514995098114
54,0.893047034740448,0.45995450019836426,0.5628571510314941,0.8103340864181519
55,0.9004231095314026,0.4529992640018463,0.5784615874290466,0.820923924446106
56,0.8972489833831787,0.4555114805698395,0.548791229724884,0.8396857976913452
57,0.9022029042243958,0.45018649101257324,0.5795604586601257,0.8099029660224915
58,0.908015787601471,0.44374874234199524,0.5892307758331299,0.9092499613761902
59,0.9137526750564575,0.43738704919815063,0.5846153497695923,0.8026638627052307
60,0.9055544137954712,0.44564715027809143,0.6079120635986328,0.8501404523849487
61,0.9165662527084351,0.43710359930992126,0.5800000429153442,0.8318057060241699
62,0.9106265306472778,0.4379732012748718,0.5828571915626526,0.8391196727752686
63,0.9204443097114563,0.429409921169281,0.5967032313346863,0.8457456827163696
64,0.9171492457389832,0.43128421902656555,0.5892308354377747,0.8055227398872375
65,0.9185065627098083,0.42975276708602905,0.5665934085845947,0.8591674566268921
66,0.9257784485816956,0.42443159222602844,0.601098895072937,0.8786462545394897
67,0.9210639595985413,0.42865097522735596,0.5982418060302734,0.8116481304168701
68,0.91911780834198,0.4287852644920349,0.5485714077949524,0.8879253268241882
69,0.9306873083114624,0.41522857546806335,0.5749449729919434,0.8555156588554382
70,0.9321883916854858,0.4145760238170624,0.567472517490387,0.892363965511322
71,0.9348891973495483,0.40746158361434937,0.5876923203468323,0.8802506923675537
72,0.9268909096717834,0.4186041057109833,0.557582437992096,0.884174644947052
73,0.9319433569908142,0.41045182943344116,0.601098895072937,0.8467553853988647
74,0.9369226694107056,0.4059586226940155,0.5762637257575989,0.9242841601371765
75,0.9319658875465393,0.4129875898361206,0.5914286375045776,0.8825140595436096
76,0.9326333403587341,0.40836989879608154,0.6193405389785767,0.8751380443572998
77,0.9453209638595581,0.3974473178386688,0.576043963432312,0.8994078636169434
78,0.9433580040931702,0.39708441495895386,0.5628571510314941,0.8791146874427795
79,0.945957362651825,0.3931593596935272,0.5799999833106995,0.9223671555519104
80,0.9452139735221863,0.3931005299091339,0.5945054888725281,0.8684450387954712
81,0.9508156180381775,0.38873258233070374,0.5863735675811768,0.979468822479248
82,0.9462559223175049,0.3928094804286957,0.5995604395866394,0.9238059520721436
83,0.9479569792747498,0.3902679681777954,0.5800000429153442,0.8809599876403809
84,0.9484133124351501,0.38883906602859497,0.5978022813796997,0.8874086737632751
85,0.9516971111297607,0.3845539391040802,0.5879120826721191,0.8877646923065186
86,0.9580761790275574,0.3776093125343323,0.6026372909545898,0.9138136506080627
87,0.9560651779174805,0.3758743703365326,0.6191208958625793,0.9020116329193115
88,0.9503002166748047,0.38616007566452026,0.5936263799667358,0.9449833631515503
89,0.9538685083389282,0.38037222623825073,0.5962636470794678,0.8670408129692078
90,0.9618218541145325,0.3644087314605713,0.611868143081665,0.9601021409034729
91,0.9603151679039001,0.3696307837963104,0.5727472305297852,0.955665111541748
92,0.9633904695510864,0.3642125129699707,0.595824122428894,0.9179501533508301
93,0.9648662209510803,0.36158302426338196,0.6274725198745728,0.9215275049209595
94,0.9607601165771484,0.36870378255844116,0.6021977663040161,0.8470306396484375
95,0.9690062403678894,0.3549221456050873,0.610988974571228,0.8778812885284424
96,0.9576761722564697,0.3710450828075409,0.5949451327323914,0.9052897095680237
97,0.970836877822876,0.3524600565433502,0.5789010524749756,0.9581077694892883
98,0.9701327681541443,0.3490906357765198,0.5725274682044983,0.9542783498764038
99,0.9637792110443115,0.3602023124694824,0.6200000047683716,0.9903074502944946
